,Phase,ActionType,TransitionType,RT,ParticipantID,envIndex,predatorTotal_currEnv,timeInCurrEnv,tpEpoch,noOfCones,predatorSpeed,timePressure,rewAvail_currTP,firstActionPostDisc,NForageBeforeCheck,NCheckBeforeForage,Unnamed: 0
239,Pre,forage,Forage-to-forage,515.4158215010142,sub103,12,4,60631,,3,10,0.5028,14,,1,,0.0
240,Pre,forage,Forage-to-forage,456.0851926977688,sub103,12,5,72431,,3,10,0.272,13,,1,,0.0
241,Pre,forage,Forage-to-forage,94.32048681541585,sub103,12,5,70830,,3,10,0.14392,29,,2,,0.0
242,Pre,forage,Forage-to-forage,97.05882352941177,sub103,12,5,70418,,3,10,0.11096,29,,3,,0.0
243,Pre,forage,Forage-to-forage,111.05476673427995,sub103,12,5,69997,,3,10,0.07728,30,,4,,0.0
244,Pre,forage,Forage-to-forage,600.0,sub103,12,5,78426,,3,10,0.34248,27,,1,,0.0
245,Pre,forage,Forage-to-forage,440.5679513184584,sub103,13,1,7019,,2,20,0.311688888888889,39,,1,,0.0
246,Pre,forage,Forage-to-forage,455.78093306288037,sub103,13,1,5469,,2,20,0.2428,34,,2,,0.0
247,Pre,forage,Forage-to-forage,488.6409736308317,sub103,13,1,3869,,2,20,0.171688888888889,47,,3,,0.0
248,Pre,forage,Forage-to-forage,94.62474645030426,sub103,13,2,26699,,2,20,0.0753777777777778,5,,1,,0.0
249,Pre,forage,Forage-to-forage,453.04259634888444,sub103,13,2,33644,,2,20,0.232577777777778,8,,1,,0.0
250,Pre,forage,Forage-to-forage,514.5030425963489,sub103,13,2,32053,,2,20,0.161866666666667,12,,2,,0.0
251,Pre,forage,Forage-to-forage,126.26774847870183,sub103,13,3,55053,,2,20,0.0908444444444444,16,,1,,0.0
252,Pre,forage,Forage-to-forage,486.2068965517242,sub103,14,1,6524,,1,15,0.334285714285714,56,,1,,0.0
253,Pre,forage,Forage-to-forage,476.47058823529414,sub103,14,1,4824,,1,15,0.237142857142857,34,,2,,0.0
254,Pre,forage,Forage-to-forage,472.8194726166329,sub103,14,1,3156,,1,15,0.141828571428571,37,,3,,0.0
255,Pre,forage,Forage-to-forage,62.373225152129805,sub103,14,2,22547,,1,15,0.202228571428571,19,,1,,0.0
256,Pre,forage,Forage-to-forage,80.02028397565925,sub103,14,2,22240,,1,15,0.184685714285714,19,,2,,0.0
257,Pre,forage,Forage-to-forage,223.02231237322516,sub103,14,2,21875,,1,15,0.163828571428571,29,,3,,0.0
258,Pre,forage,Forage-to-forage,80.32454361054766,sub103,14,2,21040,,1,15,0.116114285714286,29,,4,,0.0
259,Pre,forage,Forage-to-forage,77.28194726166328,sub103,14,2,20674,,1,15,0.0952,24,,5,,0.0
260,Pre,forage,Forage-to-forage,61.76470588235293,sub103,14,2,20318,,1,15,0.0748571428571429,24,,6,,0.0
261,Pre,forage,Forage-to-forage,48.68154158215009,sub103,14,2,26626,,1,15,0.147371428571429,12,,1,,0.0
262,Pre,forage,Forage-to-forage,407.0993914807303,sub103,14,2,26364,,1,15,0.1324,12,,2,,0.0
263,Pre,forage,Forage-to-forage,79.41176470588238,sub103,14,2,24924,,1,15,0.0501142857142857,23,,3,,0.0
264,Pre,forage,Forage-to-forage,437.22109533468563,sub103,14,2,31680,,1,15,0.217428571428571,30,,1,,0.0
265,Pre,forage,Forage-to-forage,470.08113590263696,sub103,14,2,30141,,1,15,0.129485714285714,25,,2,,0.0
266,Pre,forage,Forage-to-forage,499.8985801217039,sub103,14,3,50616,,1,15,0.147714285714286,8,,1,,0.0
267,Post,forage,Forage-to-forage,499.8985801217039,sub103,14,3,56291,,1,15,,14,,1,,0.0
268,Post,forage,Forage-to-forage,500.2028397565923,sub103,14,3,54546,,1,15,,16,,2,,0.0
269,Pre,forage,Forage-to-forage,444.2190669371197,sub103,14,4,72423,,1,15,0.308971428571429,21,,1,,0.0
270,Pre,forage,Forage-to-forage,537.6267748478703,sub103,14,4,70861,,1,15,0.219714285714286,10,,2,,0.0
271,Pre,forage,Forage-to-forage,108.01217038539556,sub103,14,4,68992,,1,15,0.112914285714286,21,,3,,0.0
272,Pre,forage,Forage-to-forage,441.48073022312377,sub103,14,4,76344,,1,15,0.118114285714286,21,,1,,0.0
273,Pre,forage,Forage-to-forage,453.34685598377285,sub103,15,1,5919,,2,15,0.264914285714286,49,,1,,0.0
274,Pre,forage,Forage-to-forage,504.46247464503045,sub103,15,1,4327,,2,15,0.173942857142857,48,,2,,0.0
275,Pre,forage,Forage-to-forage,31.643002028397575,sub103,15,1,11942,,2,15,0.2532,27,,1,,0.0
276,Pre,forage,Forage-to-forage,347.1602434077079,sub103,15,1,11736,,2,15,0.241428571428571,27,,2,,0.0
277,Pre,forage,Forage-to-forage,61.46044624746452,sub103,15,1,10493,,2,15,0.1704,45,,3,,0.0
278,Pre,forage,Forage-to-forage,438.133874239351,sub103,15,1,10189,,2,15,0.153028571428571,45,,4,,0.0
279,Pre,forage,Forage-to-forage,486.2068965517242,sub103,15,2,32389,,2,15,0.271771428571429,13,,1,,0.0
280,Pre,forage,Forage-to-forage,504.7667342799189,sub103,15,2,30689,,2,15,0.174628571428571,36,,2,,0.0
281,Pre,forage,Forage-to-forage,503.8539553752536,sub103,15,3,58443,,2,15,0.367428571428571,17,,1,,0.0
282,Pre,forage,Forage-to-forage,540.3651115618661,sub103,15,3,56685,,2,15,0.266971428571429,29,,2,,0.0
283,Pre,forage,Forage-to-forage,455.4766734279919,sub103,15,3,54807,,2,15,0.159657142857143,45,,3,,0.0
284,Pre,forage,Forage-to-forage,457.30223123732253,sub103,15,4,78521,,2,15,0.297885714285714,35,,1,,0.0
285,Pre,forage,Forage-to-forage,504.15821501014204,sub103,15,4,76916,,2,15,0.206171428571429,21,,2,,0.0
286,Pre,forage,Forage-to-forage,482.25152129817445,sub103,15,4,84903,,2,15,0.276457142857143,20,,1,,0.0
287,Pre,forage,Forage-to-forage,504.7667342799189,sub103,15,4,83216,,2,15,0.180057142857143,18,,2,,0.0
288,Pre,forage,Forage-to-forage,189.24949290060854,sub103,16,1,7358,,2,15,0.420114285714286,37,,1,,0.0
289,Pre,forage,Forage-to-forage,392.7991886409737,sub103,16,1,6634,,2,15,0.378742857142857,33,,2,,0.0
290,Pre,forage,Forage-to-forage,439.65517241379314,sub103,16,1,5241,,2,15,0.299142857142857,41,,3,,0.0
291,Pre,forage,Forage-to-forage,443.6105476673428,sub103,16,1,3694,,2,15,0.210742857142857,29,,4,,0.0
292,Pre,forage,Forage-to-forage,474.6450304259635,sub103,16,2,22666,,2,15,0.209657142857143,29,,1,,0.0
293,Post,forage,Forage-to-forage,486.2068965517242,sub103,16,2,29203,,2,15,,15,,1,,0.0
294,Post,forage,Forage-to-forage,480.7302231237323,sub103,16,2,27503,,2,15,,22,,2,,0.0
295,Pre,forage,Forage-to-forage,113.79310344827587,sub103,16,3,48844,,2,15,0.372114285714286,21,,1,,0.0
296,Pre,forage,Forage-to-forage,411.3590263691684,sub103,16,3,48368,,2,15,0.344914285714286,21,,2,,0.0
297,Pre,forage,Forage-to-forage,454.2596348884382,sub103,16,3,46914,,2,15,0.261828571428571,17,,3,,0.0
298,Pre,forage,Forage-to-forage,502.02839756592294,sub103,16,3,45319,,2,15,0.170685714285714,9,,4,,0.0
299,Pre,forage,Forage-to-forage,15.821501014198759,sub103,16,4,71300,,2,15,0.473657142857143,70,,1,,0.0
300,Pre,forage,Forage-to-forage,47.464503042596334,sub103,16,4,71146,,2,15,0.464857142857143,70,,2,,0.0
301,Pre,forage,Forage-to-forage,63.59026369168356,sub103,16,4,70888,,2,15,0.450114285714286,61,,3,,0.0
302,Pre,forage,Forage-to-forage,47.7687626774848,sub103,16,4,70577,,2,15,0.432342857142857,61,,4,,0.0
303,Pre,forage,Forage-to-forage,62.068965517241395,sub103,16,4,70318,,2,15,0.417542857142857,61,,5,,0.0
304,Pre,forage,Forage-to-forage,47.464503042596334,sub103,16,4,70012,,2,15,0.400057142857143,58,,6,,0.0
305,Post,forage,Forage-to-forage,483.4685598377282,sub103,17,1,9494,,4,20,,43,,1,,0.0
306,Post,forage,Forage-to-forage,455.78093306288037,sub103,17,1,7803,,4,20,,34,,2,,0.0
307,Post,forage,Forage-to-forage,471.2981744421907,sub103,17,1,6203,,4,20,,14,,3,,0.0
308,Pre,forage,Forage-to-forage,470.68965517241384,sub103,17,2,32452,,4,20,0.374711111111111,30,,1,,0.0
309,Pre,forage,Forage-to-forage,458.5192697768763,sub103,17,2,30803,,4,20,0.301422222222222,27,,2,,0.0
310,Pre,forage,Forage-to-forage,468.5598377281948,sub103,17,2,29194,,4,20,0.229911111111111,25,,3,,0.0
311,Pre,forage,Forage-to-forage,467.64705882352945,sub103,17,2,27552,,4,20,0.156933333333333,18,,4,,0.0
312,Pre,forage,Forage-to-forage,31.338742393509108,sub103,17,2,25913,,4,20,0.0840888888888889,8,,5,,0.0
313,Pre,forage,Forage-to-forage,64.5030425963489,sub103,17,2,25708,,4,20,0.0749777777777778,8,,6,,0.0
314,Pre,forage,Forage-to-forage,62.98174442190668,sub103,17,3,59818,,4,20,0.390711111111111,37,,1,,0.0
315,Pre,forage,Forage-to-forage,427.4847870182556,sub103,17,3,59509,,4,20,0.376977777777778,37,,2,,0.0
316,Pre,forage,Forage-to-forage,501.41987829614607,sub103,17,3,58002,,4,20,0.31,54,,3,,0.0
317,Pre,forage,Forage-to-forage,499.290060851927,sub103,17,3,56252,,4,20,0.232222222222222,38,,4,,0.0
318,Pre,forage,Forage-to-forage,349.290060851927,sub103,17,3,54509,,4,20,0.154755555555556,28,,5,,0.0
319,Pre,forage,Forage-to-forage,62.373225152129805,sub103,17,3,53259,,4,20,0.0992,19,,6,,0.0
320,Pre,forage,Forage-to-forage,518.1541582150102,sub103,18,1,7110,,1,15,0.353428571428571,26,,1,,0.0
321,Pre,forage,Forage-to-forage,500.8113590263692,sub103,18,1,5305,,1,15,0.250285714285714,44,,2,,0.0
322,Pre,forage,Forage-to-forage,536.105476673428,sub103,18,1,3557,,1,15,0.1504,24,,3,,0.0
323,Pre,forage,Forage-to-forage,79.41176470588238,sub103,18,2,20724,,1,15,0.0982285714285714,34,,1,,0.0
324,Pre,forage,Forage-to-forage,78.19472616632862,sub103,18,2,20361,,1,15,0.0774857142857143,34,,2,,0.0
325,Pre,forage,Forage-to-forage,156.38945233265719,sub103,18,3,41069,,1,15,0.118,9,,1,,0.0
326,Pre,forage,Forage-to-forage,484.38133874239355,sub103,18,3,47220,,1,15,0.244742857142857,27,,1,,0.0
327,Pre,forage,Forage-to-forage,548.8843813387424,sub103,18,3,45526,,1,15,0.147942857142857,16,,2,,0.0
328,Post,forage,Forage-to-forage,499.290060851927,sub103,18,3,55319,,1,15,,27,,1,,0.0
329,Post,forage,Forage-to-forage,548.8843813387424,sub103,18,3,53576,,1,15,,13,,2,,0.0
330,Post,forage,Forage-to-forage,517.5456389452333,sub103,18,3,51670,,1,15,,21,,3,,0.0
331,Pre,forage,Forage-to-forage,503.2454361054767,sub103,18,4,72044,,1,15,0.254685714285714,7,,1,,0.0
332,Pre,forage,Forage-to-forage,536.713995943205,sub103,18,4,70288,,1,15,0.154342857142857,22,,2,,0.0
333,Post,forage,Forage-to-forage,536.713995943205,sub103,18,4,78415,,1,15,,27,,1,,0.0
334,Post,forage,Forage-to-forage,568.661257606491,sub103,18,4,76549,,1,15,,29,,2,,0.0
335,Pre,forage,Forage-to-forage,16.430020283975637,sub103,19,1,12644,,3,20,0.539466666666667,49,,1,,0.0
336,Pre,forage,Forage-to-forage,363.5902636916836,sub103,19,1,12488,,3,20,0.532533333333333,49,,2,,0.0
337,Pre,forage,Forage-to-forage,31.338742393509108,sub103,19,1,11191,,3,20,0.474888888888889,56,,3,,0.0
338,Pre,forage,Forage-to-forage,393.1034482758621,sub103,19,1,10986,,3,20,0.465777777777778,62,,4,,0.0
339,Pre,forage,Forage-to-forage,46.24746450304258,sub103,19,1,9592,,3,20,0.403822222222222,67,,5,,0.0
340,Pre,forage,Forage-to-forage,31.947261663285985,sub103,19,1,9338,,3,20,0.392533333333333,67,,6,,0.0
341,Pre,forage,Forage-to-forage,558.0121703853956,sub103,19,2,30981,,3,20,0.205377777777778,7,,1,,0.0
342,Post,forage,Forage-to-forage,523.9350912778905,sub103,19,2,39795,,3,20,,15,,1,,0.0
343,Post,forage,Forage-to-forage,517.8498985801217,sub103,19,2,37971,,3,20,,7,,2,,0.0
344,Post,forage,Forage-to-forage,504.15821501014204,sub103,19,2,36167,,3,20,,26,,3,,0.0
345,Pre,forage,Forage-to-forage,471.9066937119676,sub103,19,3,66620,,3,20,0.483866666666667,55,,1,,0.0
346,Pre,forage,Forage-to-forage,439.35091277890467,sub103,19,3,64967,,3,20,0.4104,53,,2,,0.0
347,Pre,forage,Forage-to-forage,520.8924949290061,sub103,19,3,63421,,3,20,0.341688888888889,43,,3,,0.0
348,Pre,forage,Forage-to-forage,503.2454361054767,sub103,19,3,61607,,3,20,0.261066666666667,22,,4,,0.0
349,Pre,forage,Forage-to-forage,534.8884381338743,sub103,19,3,59851,,3,20,0.183022222222222,26,,5,,0.0
350,Pre,forage,Forage-to-forage,440.5679513184584,sub103,20,1,4823,,2,10,0.3452,29,,1,,0.0
351,Pre,forage,Forage-to-forage,445.13184584178504,sub103,20,1,3273,,2,10,0.2212,20,,2,,0.0
352,Pre,forage,Forage-to-forage,48.37728194726168,sub103,20,2,16577,,2,10,0.0452,30,,1,,0.0
353,Pre,forage,Forage-to-forage,486.2068965517242,sub103,20,2,26324,,2,10,0.68808,31,,1,,0.0
354,Pre,forage,Forage-to-forage,453.95537525354973,sub103,20,2,24624,,2,10,0.55208,28,,2,,0.0
355,Pre,forage,Forage-to-forage,549.1886409736309,sub103,20,2,23030,,2,10,0.42456,19,,3,,0.0
356,Pre,forage,Forage-to-forage,581.7444219066938,sub103,20,2,21123,,2,10,0.272,18,,4,,0.0
357,Pre,forage,Forage-to-forage,438.4381338742394,sub103,20,3,39991,,2,10,0.28896,13,,1,,0.0
358,Pre,forage,Forage-to-forage,519.6754563894524,sub103,20,3,44840,,2,10,0.248,10,,1,,0.0
359,Pre,forage,Forage-to-forage,94.32048681541585,sub103,20,4,63240,,2,10,0.54808,38,,1,,0.0
360,Pre,forage,Forage-to-forage,409.8377281947262,sub103,20,4,62828,,2,10,0.51512,45,,2,,0.0
361,Pre,forage,Forage-to-forage,467.64705882352945,sub103,20,4,61379,,2,10,0.3992,36,,3,,0.0
362,Pre,forage,Forage-to-forage,486.2068965517242,sub103,20,5,82690,,2,10,0.39488,29,,1,,0.0
363,Pre,forage,Forage-to-forage,501.41987829614607,sub103,20,5,80990,,2,10,0.25888,30,,2,,0.0
364,Pre,forage,Forage-to-forage,484.98985801217043,sub103,20,5,87420,,2,10,0.24704,27,,1,,0.0
365,Pre,forage,Forage-to-forage,422.92089249492903,sub103,21,1,7851,,4,15,0.448171428571429,52,,1,,0.0
366,Pre,forage,Forage-to-forage,443.00202839756594,sub103,21,1,6359,,4,15,0.362914285714286,36,,2,,0.0
367,Pre,forage,Forage-to-forage,468.2555780933063,sub103,21,1,4801,,4,15,0.273885714285714,31,,3,,0.0
368,Pre,forage,Forage-to-forage,45.6389452332657,sub103,21,2,33819,,4,15,0.4744,40,,1,,0.0
369,Pre,forage,Forage-to-forage,49.898580121703844,sub103,21,2,33567,,4,15,0.46,40,,2,,0.0
370,Pre,forage,Forage-to-forage,298.78296146044624,sub103,21,2,33301,,4,15,0.4448,40,,3,,0.0
371,Pre,forage,Forage-to-forage,78.8032454361055,sub103,21,2,32217,,4,15,0.382857142857143,45,,4,,0.0
372,Pre,forage,Forage-to-forage,455.78093306288037,sub103,21,2,31856,,4,15,0.362228571428571,49,,5,,0.0
373,Pre,forage,Forage-to-forage,48.68154158215009,sub103,21,3,55760,,4,15,0.327771428571429,35,,1,,0.0
374,Pre,forage,Forage-to-forage,16.430020283975637,sub103,21,3,55498,,4,15,0.3128,35,,2,,0.0
375,Pre,forage,Forage-to-forage,49.594320486815434,sub103,21,3,55342,,4,15,0.303885714285714,35,,3,,0.0
376,Pre,forage,Forage-to-forage,266.5314401622718,sub103,21,3,55077,,4,15,0.288742857142857,35,,4,,0.0
377,Pre,forage,Forage-to-forage,47.464503042596334,sub103,21,3,54099,,4,15,0.232857142857143,46,,5,,0.0
378,Pre,forage,Forage-to-forage,62.67748478701827,sub103,21,3,53841,,4,15,0.218114285714286,37,,6,,0.0
379,Pre,forage,Forage-to-forage,90.66937119675458,sub103,21,3,63187,,4,15,0.664,46,,1,,0.0
380,Pre,forage,Forage-to-forage,426.26774847870183,sub103,21,3,62787,,4,15,0.641142857142857,57,,2,,0.0
381,Pre,forage,Forage-to-forage,533.975659229209,sub103,21,3,61284,,4,15,0.555257142857143,44,,3,,0.0
382,Pre,forage,Forage-to-forage,455.1724137931035,sub103,22,1,5557,,1,10,0.18888,31,,1,,0.0
383,Pre,forage,Forage-to-forage,455.4766734279919,sub103,22,1,9467,,1,10,0.18536,21,,1,,0.0
384,Pre,forage,Forage-to-forage,438.4381338742394,sub103,22,2,22216,,1,10,0.18976,20,,1,,0.0
385,Pre,forage,Forage-to-forage,488.3367139959432,sub103,22,3,40990,,1,10,0.30968,22,,1,,0.0
386,Pre,forage,Forage-to-forage,455.4766734279919,sub103,22,3,39283,,1,10,0.17312,24,,2,,0.0
387,Pre,forage,Forage-to-forage,539.4523326572008,sub103,22,4,58834,,1,10,0.21208,3,,1,,0.0
388,Pre,forage,Forage-to-forage,94.62474645030426,sub103,22,4,62917,,1,10,0.20256,12,,1,,0.0
389,Pre,forage,Forage-to-forage,426.26774847870183,sub103,22,4,62504,,1,10,0.16952,12,,2,,0.0
390,Pre,forage,Forage-to-forage,529.7160243407708,sub103,22,4,67270,,1,10,0.19688,45,,1,,0.0
391,Pre,forage,Forage-to-forage,35.90263691683572,sub103,22,5,78073,,1,10,0.14032,71,,1,,0.0
392,Pre,forage,Forage-to-forage,48.07302231237321,sub103,22,5,77853,,1,10,0.12272,71,,2,,0.0
393,Pre,forage,Forage-to-forage,47.160243407707924,sub103,22,5,77593,,1,10,0.10192,71,,3,,0.0
394,Pre,forage,Forage-to-forage,95.23326572008114,sub103,22,5,77336,,1,10,0.08136,71,,4,,0.0
395,Pre,forage,Forage-to-forage,94.32048681541585,sub103,23,1,13147,,1,20,0.3232,14,,1,,0.0
396,Pre,forage,Forage-to-forage,425.05070993914813,sub103,23,1,12735,,1,20,0.304888888888889,33,,2,,0.0
397,Pre,forage,Forage-to-forage,447.87018255578096,sub103,23,1,11236,,1,20,0.238266666666667,38,,3,,0.0
398,Pre,forage,Forage-to-forage,427.78904665314406,sub103,23,1,9662,,1,20,0.168311111111111,37,,4,,0.0
399,Pre,forage,Forage-to-forage,441.1764705882353,sub103,23,1,8154,,1,20,0.101288888888889,37,,5,,0.0
400,Pre,forage,Forage-to-forage,456.38945233265724,sub103,23,2,40537,,1,20,0.467422222222222,43,,1,,0.0
401,Pre,forage,Forage-to-forage,484.0770791075051,sub103,23,2,38935,,1,20,0.396222222222222,48,,2,,0.0
402,Pre,forage,Forage-to-forage,518.4584178498986,sub103,23,2,37242,,1,20,0.320977777777778,32,,3,,0.0
403,Pre,forage,Forage-to-forage,420.1825557809331,sub103,23,2,35436,,1,20,0.240711111111111,32,,4,,0.0
404,Pre,forage,Forage-to-forage,63.89452332657203,sub103,23,2,33953,,1,20,0.1748,34,,5,,0.0
405,Pre,forage,Forage-to-forage,490.77079107505074,sub103,23,2,33641,,1,20,0.160933333333333,34,,6,,0.0
406,Pre,forage,Forage-to-forage,451.2170385395538,sub103,23,3,66861,,1,20,0.260755555555556,31,,1,,0.0
407,Pre,forage,Forage-to-forage,519.0669371196755,sub103,23,3,65276,,1,20,0.190311111111111,40,,2,,0.0
408,Pre,forage,Forage-to-forage,516.9371196754564,sub103,23,3,63468,,1,20,0.109955555555556,45,,3,,0.0
409,Post,forage,Forage-to-forage,470.99391480730225,sub103,23,3,72985,,1,20,,2,,1,,0.0
410,Post,forage,Forage-to-forage,470.68965517241384,sub103,23,3,71335,,1,20,,10,,2,,0.0
411,Post,forage,Forage-to-forage,156.38945233265719,sub103,23,3,69686,,1,20,,30,,3,,0.0
412,Pre,forage,Forage-to-forage,49.29006085192697,sub103,24,1,5972,,2,10,0.40848,63,,1,,0.0
413,Pre,forage,Forage-to-forage,32.55578093306286,sub103,24,1,5708,,2,10,0.38736,63,,2,,0.0
414,Pre,forage,Forage-to-forage,389.4523326572008,sub103,24,1,5499,,2,10,0.37064,63,,3,,0.0
415,Pre,forage,Forage-to-forage,78.8032454361055,sub103,24,1,4117,,2,10,0.26008,47,,4,,0.0
416,Pre,forage,Forage-to-forage,425.05070993914813,sub103,24,1,3756,,2,10,0.2312,54,,5,,0.0
417,Pre,forage,Forage-to-forage,490.16227180527386,sub103,24,2,21537,,2,10,0.23968,19,,1,,0.0
418,Pre,forage,Forage-to-forage,453.34685598377285,sub103,24,2,25758,,2,10,0.2136,17,,1,,0.0
419,Pre,forage,Forage-to-forage,123.83367139959432,sub103,24,3,37483,,2,10,0.11736,8,,1,,0.0
420,Pre,forage,Forage-to-forage,188.9452332657201,sub103,24,3,36974,,2,10,0.07664,25,,2,,0.0
421,Pre,forage,Forage-to-forage,110.75050709939148,sub103,24,4,52866,,2,10,0.14752,39,,1,,0.0
422,Pre,forage,Forage-to-forage,249.18864097363084,sub103,24,4,52400,,2,10,0.11024,39,,2,,0.0
423,Pre,forage,Forage-to-forage,63.89452332657203,sub103,24,4,51479,,2,10,0.03656,25,,3,,0.0
424,Pre,forage,Forage-to-forage,517.2413793103449,sub103,24,4,59150,,2,10,0.42072,26,,1,,0.0
425,Pre,forage,Forage-to-forage,516.632860040568,sub103,24,4,57348,,2,10,0.27656,35,,2,,0.0
426,Pre,forage,Forage-to-forage,438.133874239351,sub103,24,4,65191,,2,10,0.35408,37,,1,,0.0
427,Pre,forage,Forage-to-forage,440.5679513184584,sub103,24,4,63649,,2,10,0.23072,23,,2,,0.0
428,Pre,forage,Forage-to-forage,533.6713995943205,sub103,24,5,78032,,2,10,0.27648,7,,1,,0.0
429,Pre,forage,Forage-to-forage,475.2535496957404,sub103,25,1,6215,,2,15,0.354857142857143,43,,1,,0.0
430,Pre,forage,Forage-to-forage,521.1967545638945,sub103,25,1,4551,,2,15,0.259771428571429,39,,2,,0.0
431,Pre,forage,Forage-to-forage,505.07099391480733,sub103,25,2,31282,,2,15,0.277771428571429,30,,1,,0.0
432,Pre,forage,Forage-to-forage,64.5030425963489,sub103,25,3,51984,,2,15,0.43,47,,1,,0.0
433,Pre,forage,Forage-to-forage,455.78093306288037,sub103,25,3,51670,,2,15,0.412057142857143,47,,2,,0.0
434,Pre,forage,Forage-to-forage,492.9006085192698,sub103,25,3,50070,,2,15,0.320628571428571,50,,3,,0.0
435,Pre,forage,Forage-to-forage,521.8052738336714,sub103,25,3,48348,,2,15,0.222228571428571,41,,4,,0.0
436,Pre,forage,Forage-to-forage,31.034482758620697,sub103,25,4,76315,,2,15,0.418057142857143,15,,1,,0.0
437,Pre,forage,Forage-to-forage,347.4645030425964,sub103,25,4,76111,,2,15,0.4064,25,,2,,0.0
438,Pre,forage,Forage-to-forage,64.19878296146044,sub103,25,4,74867,,2,15,0.335314285714286,25,,3,,0.0
439,Pre,forage,Forage-to-forage,331.0344827586207,sub103,25,4,74554,,2,15,0.317428571428571,25,,4,,0.0
440,Pre,forage,Forage-to-forage,76.36916835699799,sub103,25,4,73364,,2,15,0.249428571428571,15,,5,,0.0
441,Pre,forage,Forage-to-forage,331.0344827586207,sub103,25,4,73011,,2,15,0.229257142857143,23,,6,,0.0
442,Pre,forage,Forage-to-forage,110.75050709939148,sub103,26,1,5398,,4,15,0.269828571428571,49,,1,,0.0
443,Pre,forage,Forage-to-forage,425.65922920892496,sub103,26,1,4932,,4,15,0.2432,40,,2,,0.0
444,Pre,forage,Forage-to-forage,30.42596348884382,sub103,26,2,29166,,4,15,0.293714285714286,26,,1,,0.0
445,Pre,forage,Forage-to-forage,31.947261663285985,sub103,26,2,28964,,4,15,0.282171428571429,41,,2,,0.0
446,Pre,forage,Forage-to-forage,64.5030425963489,sub103,26,2,28757,,4,15,0.270342857142857,41,,3,,0.0
447,Pre,forage,Forage-to-forage,220.8924949290061,sub103,26,2,28443,,4,15,0.2524,41,,4,,0.0
448,Pre,forage,Forage-to-forage,62.67748478701827,sub103,26,2,27615,,4,15,0.205085714285714,51,,5,,0.0
449,Pre,forage,Forage-to-forage,30.42596348884382,sub103,26,2,27307,,4,15,0.187485714285714,51,,6,,0.0
450,Pre,forage,Forage-to-forage,62.98174442190668,sub103,26,2,36916,,4,15,0.378571428571429,8,,1,,0.0
451,Pre,forage,Forage-to-forage,377.58620689655174,sub103,26,2,36607,,4,15,0.360914285714286,8,,2,,0.0
452,Pre,forage,Forage-to-forage,51.41987829614607,sub103,26,2,35264,,4,15,0.284171428571429,17,,3,,0.0
453,Pre,forage,Forage-to-forage,440.8722109533469,sub103,26,2,34993,,4,15,0.268685714285714,39,,4,,0.0
454,Pre,forage,Forage-to-forage,30.121703853955353,sub103,26,3,55482,,4,15,0.312285714285714,32,,1,,0.0
455,Pre,forage,Forage-to-forage,381.5415821501015,sub103,26,3,55281,,4,15,0.3008,32,,2,,0.0
456,Pre,forage,Forage-to-forage,78.8032454361055,sub103,26,3,53925,,4,15,0.223314285714286,33,,3,,0.0
457,Pre,forage,Forage-to-forage,488.3367139959432,sub103,26,3,53564,,4,15,0.202685714285714,33,,4,,0.0
458,Pre,forage,Forage-to-forage,95.84178498985801,sub103,26,3,51857,,4,15,0.105142857142857,34,,5,,0.0
459,Pre,forage,Forage-to-forage,77.28194726166328,sub103,26,4,75025,,4,15,0.228514285714286,27,,1,,0.0
460,Pre,forage,Forage-to-forage,109.53346855983773,sub103,26,4,74669,,4,15,0.208171428571429,27,,2,,0.0
461,Pre,forage,Forage-to-forage,237.32251521298176,sub103,26,4,74207,,4,15,0.181771428571429,27,,3,,0.0
462,Pre,forage,Forage-to-forage,92.79918864097363,sub103,26,4,73325,,4,15,0.131371428571429,19,,4,,0.0
