ParticipantID,ROI,Cope number,Phase,Action,Regressor,Value
sub125,DRN,73,post,firstCheck,ThreatLevel,0.0276
sub125,DRN,74,pre_plus_post,firstCheck,ThreatLevel,-0.4318
sub125,DRN,63,pre,firstForage_minus_firstCheck,Reward,1.0205
sub125,HB,1,post,firstCheck,Constant,0.818
sub125,HB,2,post,firstCheck,TimeSinceLastCheck,-0.082
sub125,HB,3,post,firstCheck,Proximity,0.2922
sub125,HB,4,post,firstCheck,Reward,-0.3014
sub125,HB,5,post,firstForage,Constant,-0.2539
sub125,HB,6,post,firstForage,TimeSinceLastCheck,0.3707
sub125,HB,7,post,firstForage,Proximity,0.2128
sub125,HB,8,post,firstForage,Reward,0.0263
sub125,HB,9,post,Hide,Constant,-0.4139
sub125,HB,10,post,Hide,TimeSinceLastCheck,0.3857
sub125,HB,11,post,Hide,Proximity,-0.0808
sub125,HB,12,post,Hide,Reward,0.2296
sub125,HB,14,pre,SuccessfulFirstCheck,ThreatLevel,0.3601
sub125,HB,15,pre,firstCheck,Reward,-0.1035
sub125,HB,16,pre,firstCheck,TimePressure,0.6554
sub125,HB,18,pre,firstForage,Reward,0.5438
sub125,HB,19,pre,firstForage,TimePressure,0.1435
sub125,HB,20,pre,firstCheck,Constant,0.3137
sub125,HB,21,pre,firstForage,Constant,-0.438
sub125,HB,70,pre_plus_post,firstForage,Reward,0.3416
sub125,HB,73,post,firstCheck,ThreatLevel,-0.328
sub125,HB,74,pre_plus_post,firstCheck,ThreatLevel,0.0163
sub125,HB,63,pre,firstForage_minus_firstCheck,Reward,0.3582
sub125,VTA,1,post,firstCheck,Constant,0.752
sub125,VTA,2,post,firstCheck,TimeSinceLastCheck,-0.0229
sub125,VTA,3,post,firstCheck,Proximity,0.1274
sub125,VTA,4,post,firstCheck,Reward,-0.0596
sub125,VTA,5,post,firstForage,Constant,-0.4537
sub125,VTA,6,post,firstForage,TimeSinceLastCheck,-0.2145
sub125,VTA,7,post,firstForage,Proximity,-0.1329
sub125,VTA,8,post,firstForage,Reward,0.154
sub125,VTA,9,post,Hide,Constant,-0.091
sub125,VTA,10,post,Hide,TimeSinceLastCheck,0.631
sub125,VTA,11,post,Hide,Proximity,-1.2969
sub125,VTA,12,post,Hide,Reward,0.1349
sub125,VTA,14,pre,SuccessfulFirstCheck,ThreatLevel,0.4171
sub125,VTA,15,pre,firstCheck,Reward,0.5053
sub125,VTA,16,pre,firstCheck,TimePressure,0.7636
sub125,VTA,18,pre,firstForage,Reward,0.9285
sub125,VTA,19,pre,firstForage,TimePressure,0.1705
sub125,VTA,20,pre,firstCheck,Constant,0.0654
sub125,VTA,21,pre,firstForage,Constant,-0.3945
sub125,VTA,70,pre_plus_post,firstForage,Reward,0.6675
sub125,VTA,73,post,firstCheck,ThreatLevel,0.236
sub125,VTA,74,pre_plus_post,firstCheck,ThreatLevel,0.5099
sub125,VTA,63,pre,firstForage_minus_firstCheck,Reward,0.1662
sub125,SN,1,post,firstCheck,Constant,0.0447
sub125,SN,2,post,firstCheck,TimeSinceLastCheck,0.1027
sub125,SN,3,post,firstCheck,Proximity,-0.0555
sub125,SN,4,post,firstCheck,Reward,0.156
sub125,SN,5,post,firstForage,Constant,-0.1121
sub125,SN,6,post,firstForage,TimeSinceLastCheck,0.4693
sub125,SN,7,post,firstForage,Proximity,0.1192
sub125,SN,8,post,firstForage,Reward,0.0392
sub125,SN,9,post,Hide,Constant,-0.4233
sub125,SN,10,post,Hide,TimeSinceLastCheck,-0.0062
sub125,SN,11,post,Hide,Proximity,-0.1566
sub125,SN,12,post,Hide,Reward,0.2016
sub125,SN,14,pre,SuccessfulFirstCheck,ThreatLevel,0.0217
sub125,SN,15,pre,firstCheck,Reward,0.3819
sub125,SN,16,pre,firstCheck,TimePressure,0.5109
sub125,SN,18,pre,firstForage,Reward,0.0683
sub125,SN,19,pre,firstForage,TimePressure,0.2632
sub125,SN,20,pre,firstCheck,Constant,-0.0649
sub125,SN,21,pre,firstForage,Constant,-0.418
sub125,SN,70,pre_plus_post,firstForage,Reward,0.0706
sub125,SN,73,post,firstCheck,ThreatLevel,-0.1744
sub125,SN,74,pre_plus_post,firstCheck,ThreatLevel,-0.1228
sub125,SN,63,pre,firstForage_minus_firstCheck,Reward,-0.2139
sub125,ACC,1,post,firstCheck,Constant,1.2316
sub125,ACC,2,post,firstCheck,TimeSinceLastCheck,0.4338
sub125,ACC,3,post,firstCheck,Proximity,0.58
sub125,ACC,4,post,firstCheck,Reward,-0.4019
sub125,ACC,5,post,firstForage,Constant,-0.5176
sub125,ACC,6,post,firstForage,TimeSinceLastCheck,0.119
sub125,ACC,7,post,firstForage,Proximity,0.7434
sub125,ACC,8,post,firstForage,Reward,0.2106
sub125,ACC,9,post,Hide,Constant,0.9425
sub125,ACC,10,post,Hide,TimeSinceLastCheck,0.7171
sub125,ACC,11,post,Hide,Proximity,0.089
sub125,ACC,12,post,Hide,Reward,0.2267
sub125,ACC,14,pre,SuccessfulFirstCheck,ThreatLevel,0.6247
sub125,ACC,15,pre,firstCheck,Reward,-0.2186
sub125,ACC,16,pre,firstCheck,TimePressure,1.9463
sub125,ACC,18,pre,firstForage,Reward,0.4265
sub125,ACC,19,pre,firstForage,TimePressure,-0.9579
sub125,ACC,20,pre,firstCheck,Constant,0.614
sub125,ACC,21,pre,firstForage,Constant,-1.1178
sub125,ACC,70,pre_plus_post,firstForage,Reward,0.4147
sub125,ACC,73,post,firstCheck,ThreatLevel,-1.0713
sub125,ACC,74,pre_plus_post,firstCheck,ThreatLevel,-0.3792
sub125,ACC,63,pre,firstForage_minus_firstCheck,Reward,0.3728
sub125,AI,1,post,firstCheck,Constant,1.8225
sub125,AI,2,post,firstCheck,TimeSinceLastCheck,0.7328
sub125,AI,3,post,firstCheck,Proximity,1.0136
sub125,AI,4,post,firstCheck,Reward,-0.096
sub125,AI,5,post,firstForage,Constant,-0.9128
sub125,AI,6,post,firstForage,TimeSinceLastCheck,-0.5033
sub125,AI,7,post,firstForage,Proximity,0.8725
sub125,AI,8,post,firstForage,Reward,0.2143
sub125,AI,9,post,Hide,Constant,-0.3245
sub125,AI,10,post,Hide,TimeSinceLastCheck,1.4642
sub125,AI,11,post,Hide,Proximity,-1.2082
sub125,AI,12,post,Hide,Reward,0.4
sub125,AI,14,pre,SuccessfulFirstCheck,ThreatLevel,1.0681
sub125,AI,15,pre,firstCheck,Reward,0.136
sub125,AI,16,pre,firstCheck,TimePressure,1.5725
sub125,AI,18,pre,firstForage,Reward,0.0768
sub125,AI,19,pre,firstForage,TimePressure,-0.2135
sub125,AI,20,pre,firstCheck,Constant,1.0781
sub125,AI,21,pre,firstForage,Constant,-2.7585
sub125,AI,70,pre_plus_post,firstForage,Reward,0.2107
sub125,AI,73,post,firstCheck,ThreatLevel,-1.4909
sub125,AI,74,pre_plus_post,firstCheck,ThreatLevel,-0.3725
sub125,AI,63,pre,firstForage_minus_firstCheck,Reward,-0.0498
sub125,Striatum,1,post,firstCheck,Constant,0.7464
sub125,Striatum,2,post,firstCheck,TimeSinceLastCheck,0.0636
sub125,Striatum,3,post,firstCheck,Proximity,0.2661
sub125,Striatum,4,post,firstCheck,Reward,-0.2356
sub125,Striatum,5,post,firstForage,Constant,-0.6982
sub125,Striatum,6,post,firstForage,TimeSinceLastCheck,-0.1267
sub125,Striatum,7,post,firstForage,Proximity,0.3755
sub125,Striatum,8,post,firstForage,Reward,0.3165
sub125,Striatum,9,post,Hide,Constant,-1.0727
sub125,Striatum,10,post,Hide,TimeSinceLastCheck,-0.0775
sub125,Striatum,11,post,Hide,Proximity,-0.953
sub125,Striatum,12,post,Hide,Reward,-0.3046
sub125,Striatum,14,pre,SuccessfulFirstCheck,ThreatLevel,0.244
sub125,Striatum,15,pre,firstCheck,Reward,-0.1697
sub125,Striatum,16,pre,firstCheck,TimePressure,0.7748
sub125,Striatum,18,pre,firstForage,Reward,0.5925
sub125,Striatum,19,pre,firstForage,TimePressure,-0.755
sub125,Striatum,20,pre,firstCheck,Constant,0.8662
sub125,Striatum,21,pre,firstForage,Constant,-0.8738
sub125,Striatum,70,pre_plus_post,firstForage,Reward,0.5951
sub125,Striatum,73,post,firstCheck,ThreatLevel,-0.3951
sub125,Striatum,74,pre_plus_post,firstCheck,ThreatLevel,-0.1281
sub125,Striatum,63,pre,firstForage_minus_firstCheck,Reward,0.4295
sub125,PAG,1,post,firstCheck,Constant,-0.052
sub125,PAG,2,post,firstCheck,TimeSinceLastCheck,0.2101
sub125,PAG,3,post,firstCheck,Proximity,0.0699
sub125,PAG,4,post,firstCheck,Reward,-0.102
sub125,PAG,5,post,firstForage,Constant,0.058
sub125,PAG,6,post,firstForage,TimeSinceLastCheck,0.0318
sub125,PAG,7,post,firstForage,Proximity,0.003
sub125,PAG,8,post,firstForage,Reward,0.7705
sub125,PAG,9,post,Hide,Constant,-0.3771
sub125,PAG,10,post,Hide,TimeSinceLastCheck,-0.0901
sub125,PAG,11,post,Hide,Proximity,-0.4478
sub125,PAG,12,post,Hide,Reward,0.202
sub125,PAG,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.3649
sub125,PAG,15,pre,firstCheck,Reward,-0.277
sub125,PAG,16,pre,firstCheck,TimePressure,1.1451
sub125,PAG,18,pre,firstForage,Reward,0.8639
sub125,PAG,19,pre,firstForage,TimePressure,0.0348
sub125,PAG,20,pre,firstCheck,Constant,0.0635
sub125,PAG,21,pre,firstForage,Constant,-0.5341
sub125,PAG,70,pre_plus_post,firstForage,Reward,1.109
sub125,PAG,73,post,firstCheck,ThreatLevel,0.0992
sub125,PAG,74,pre_plus_post,firstCheck,ThreatLevel,-0.2012
sub125,PAG,63,pre,firstForage_minus_firstCheck,Reward,0.6429
sub125,SC,1,post,firstCheck,Constant,-0.0443
sub125,SC,2,post,firstCheck,TimeSinceLastCheck,0.2664
sub125,SC,3,post,firstCheck,Proximity,-0.4065
sub125,SC,4,post,firstCheck,Reward,0.4656
sub125,SC,5,post,firstForage,Constant,-0.3893
sub125,SC,6,post,firstForage,TimeSinceLastCheck,0.315
sub125,SC,7,post,firstForage,Proximity,0.8797
sub125,SC,8,post,firstForage,Reward,-0.0716
sub125,SC,9,post,Hide,Constant,-1.284
sub125,SC,10,post,Hide,TimeSinceLastCheck,-0.4986
sub125,SC,11,post,Hide,Proximity,0.4673
sub125,SC,12,post,Hide,Reward,-0.1954
sub125,SC,14,pre,SuccessfulFirstCheck,ThreatLevel,0.0823
sub125,SC,15,pre,firstCheck,Reward,0.4611
sub125,SC,16,pre,firstCheck,TimePressure,0.7048
sub125,SC,18,pre,firstForage,Reward,0.3022
sub125,SC,19,pre,firstForage,TimePressure,0.1506
sub125,SC,20,pre,firstCheck,Constant,0.081
sub125,SC,21,pre,firstForage,Constant,-0.7953
sub125,SC,70,pre_plus_post,firstForage,Reward,0.1233
sub125,SC,73,post,firstCheck,ThreatLevel,-0.3246
sub125,SC,74,pre_plus_post,firstCheck,ThreatLevel,-0.197
sub125,SC,63,pre,firstForage_minus_firstCheck,Reward,-0.1404
sub125,Pulvinar,1,post,firstCheck,Constant,0.6156
sub125,Pulvinar,2,post,firstCheck,TimeSinceLastCheck,-0.0986
sub125,Pulvinar,3,post,firstCheck,Proximity,0.0631
sub125,Pulvinar,4,post,firstCheck,Reward,0.1034
sub125,Pulvinar,5,post,firstForage,Constant,-0.5282
sub125,Pulvinar,6,post,firstForage,TimeSinceLastCheck,0.3193
sub125,Pulvinar,7,post,firstForage,Proximity,0.1886
sub125,Pulvinar,8,post,firstForage,Reward,0.246
sub125,Pulvinar,9,post,Hide,Constant,-0.0068
sub125,Pulvinar,10,post,Hide,TimeSinceLastCheck,0.2429
sub125,Pulvinar,11,post,Hide,Proximity,-0.0615
sub125,Pulvinar,12,post,Hide,Reward,0.0446
sub125,Pulvinar,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.1392
sub125,Pulvinar,15,pre,firstCheck,Reward,-0.106
sub125,Pulvinar,16,pre,firstCheck,TimePressure,0.3548
sub125,Pulvinar,18,pre,firstForage,Reward,0.2944
sub125,Pulvinar,19,pre,firstForage,TimePressure,0.1448
sub125,Pulvinar,20,pre,firstCheck,Constant,0.1736
sub125,Pulvinar,21,pre,firstForage,Constant,-0.2656
sub125,Pulvinar,70,pre_plus_post,firstForage,Reward,0.3648
sub125,Pulvinar,73,post,firstCheck,ThreatLevel,0.0301
sub125,Pulvinar,74,pre_plus_post,firstCheck,ThreatLevel,-0.0837
sub125,Pulvinar,63,pre,firstForage_minus_firstCheck,Reward,0.2268
sub125,Precentral gyrus,1,post,firstCheck,Constant,2.8615
sub125,Precentral gyrus,2,post,firstCheck,TimeSinceLastCheck,0.3698
sub125,Precentral gyrus,3,post,firstCheck,Proximity,0.555
sub125,Precentral gyrus,4,post,firstCheck,Reward,-0.716
sub125,Precentral gyrus,5,post,firstForage,Constant,-0.0643
sub125,Precentral gyrus,6,post,firstForage,TimeSinceLastCheck,1.0159
sub125,Precentral gyrus,7,post,firstForage,Proximity,0.3544
sub125,Precentral gyrus,8,post,firstForage,Reward,0.2923
sub125,Precentral gyrus,9,post,Hide,Constant,-7.3493
sub125,Precentral gyrus,10,post,Hide,TimeSinceLastCheck,-0.2856
sub125,Precentral gyrus,11,post,Hide,Proximity,2.8158
sub125,Precentral gyrus,12,post,Hide,Reward,0.5541
sub125,Precentral gyrus,14,pre,SuccessfulFirstCheck,ThreatLevel,0.8131
sub125,Precentral gyrus,15,pre,firstCheck,Reward,0.2026
sub125,Precentral gyrus,16,pre,firstCheck,TimePressure,0.9501
sub125,Precentral gyrus,18,pre,firstForage,Reward,-0.6046
sub125,Precentral gyrus,19,pre,firstForage,TimePressure,0.0131
sub125,Precentral gyrus,20,pre,firstCheck,Constant,0.8172
sub125,Precentral gyrus,21,pre,firstForage,Constant,-1.2586
sub125,Precentral gyrus,70,pre_plus_post,firstForage,Reward,-0.1297
sub125,Precentral gyrus,73,post,firstCheck,ThreatLevel,-1.6096
sub125,Precentral gyrus,74,pre_plus_post,firstCheck,ThreatLevel,-0.6537
sub125,Precentral gyrus,63,pre,firstForage_minus_firstCheck,Reward,-0.4607
sub127,DRN,1,post,firstCheck,Constant,0.1004
sub127,DRN,2,post,firstCheck,TimeSinceLastCheck,0.7229
sub127,DRN,3,post,firstCheck,Proximity,-0.5818
sub127,DRN,4,post,firstCheck,Reward,-0.062
sub127,DRN,5,post,firstForage,Constant,-1.5414
sub127,DRN,6,post,firstForage,TimeSinceLastCheck,0.9965
sub127,DRN,7,post,firstForage,Proximity,-0.078
sub127,DRN,8,post,firstForage,Reward,-0.1505
sub127,DRN,9,post,Hide,Constant,0.3022
sub127,DRN,10,post,Hide,TimeSinceLastCheck,-0.8502
sub127,DRN,11,post,Hide,Proximity,0.5379
sub127,DRN,12,post,Hide,Reward,-0.371
sub127,DRN,14,pre,SuccessfulFirstCheck,ThreatLevel,-2.0158
sub127,DRN,15,pre,firstCheck,Reward,-0.0919
sub127,DRN,16,pre,firstCheck,TimePressure,0.0681
sub127,DRN,18,pre,firstForage,Reward,0.4929
sub127,DRN,19,pre,firstForage,TimePressure,0.9843
sub127,DRN,20,pre,firstCheck,Constant,0.1289
sub127,DRN,21,pre,firstForage,Constant,0.3103
sub127,DRN,70,pre_plus_post,firstForage,Reward,0.1986
sub127,DRN,73,post,firstCheck,ThreatLevel,-0.7631
sub127,DRN,74,pre_plus_post,firstCheck,ThreatLevel,-1.9515
sub127,DRN,63,pre,firstForage_minus_firstCheck,Reward,0.3491
sub127,HB,1,post,firstCheck,Constant,0.9898
sub127,HB,2,post,firstCheck,TimeSinceLastCheck,0.1506
sub127,HB,3,post,firstCheck,Proximity,-0.0597
sub127,HB,4,post,firstCheck,Reward,0.5187
sub127,HB,5,post,firstForage,Constant,0.3285
sub127,HB,6,post,firstForage,TimeSinceLastCheck,0.2475
sub127,HB,7,post,firstForage,Proximity,0.294
sub127,HB,8,post,firstForage,Reward,0.2601
sub127,HB,9,post,Hide,Constant,-0.9024
sub127,HB,10,post,Hide,TimeSinceLastCheck,0.5204
sub127,HB,11,post,Hide,Proximity,-0.2554
sub127,HB,12,post,Hide,Reward,-0.286
sub127,HB,14,pre,SuccessfulFirstCheck,ThreatLevel,0.3674
sub127,HB,15,pre,firstCheck,Reward,0.3612
sub127,HB,16,pre,firstCheck,TimePressure,0.4679
sub127,HB,18,pre,firstForage,Reward,-0.15
sub127,HB,19,pre,firstForage,TimePressure,-0.0363
sub127,HB,20,pre,firstCheck,Constant,-0.0487
sub127,HB,21,pre,firstForage,Constant,-1.6185
sub127,HB,70,pre_plus_post,firstForage,Reward,0.1006
sub127,HB,73,post,firstCheck,ThreatLevel,0.1929
sub127,HB,74,pre_plus_post,firstCheck,ThreatLevel,0.3926
sub127,HB,63,pre,firstForage_minus_firstCheck,Reward,-0.3512
sub127,VTA,1,post,firstCheck,Constant,0.2655
sub127,VTA,2,post,firstCheck,TimeSinceLastCheck,0.4632
sub127,VTA,3,post,firstCheck,Proximity,0.0115
sub127,VTA,4,post,firstCheck,Reward,0.3056
sub127,VTA,5,post,firstForage,Constant,-0.3744
sub127,VTA,6,post,firstForage,TimeSinceLastCheck,-0.3767
sub127,VTA,7,post,firstForage,Proximity,0.3701
sub127,VTA,8,post,firstForage,Reward,0.406
sub127,VTA,9,post,Hide,Constant,1.3729
sub127,VTA,10,post,Hide,TimeSinceLastCheck,0.451
sub127,VTA,11,post,Hide,Proximity,0.6477
sub127,VTA,12,post,Hide,Reward,0.4204
sub127,VTA,14,pre,SuccessfulFirstCheck,ThreatLevel,0.0829
sub127,VTA,15,pre,firstCheck,Reward,-0.7059
sub127,VTA,16,pre,firstCheck,TimePressure,0.6867
sub127,VTA,18,pre,firstForage,Reward,-0.3845
sub127,VTA,19,pre,firstForage,TimePressure,0.5421
sub127,VTA,20,pre,firstCheck,Constant,0.5588
sub127,VTA,21,pre,firstForage,Constant,-0.5309
sub127,VTA,70,pre_plus_post,firstForage,Reward,0.0609
sub127,VTA,73,post,firstCheck,ThreatLevel,-0.0813
sub127,VTA,74,pre_plus_post,firstCheck,ThreatLevel,0.006
sub127,VTA,63,pre,firstForage_minus_firstCheck,Reward,0.3023
sub127,SN,1,post,firstCheck,Constant,-0.1518
sub127,SN,2,post,firstCheck,TimeSinceLastCheck,0.4675
sub127,SN,3,post,firstCheck,Proximity,-0.0277
sub127,SN,4,post,firstCheck,Reward,0.1607
sub127,SN,5,post,firstForage,Constant,-1.1044
sub127,SN,6,post,firstForage,TimeSinceLastCheck,0.1364
sub127,SN,7,post,firstForage,Proximity,0.6192
sub127,SN,8,post,firstForage,Reward,0.013
sub127,SN,9,post,Hide,Constant,-0.0669
sub127,SN,10,post,Hide,TimeSinceLastCheck,-0.1052
sub127,SN,11,post,Hide,Proximity,0.3149
sub127,SN,12,post,Hide,Reward,-0.0155
sub127,SN,14,pre,SuccessfulFirstCheck,ThreatLevel,-1.1225
sub127,SN,15,pre,firstCheck,Reward,-0.0012
sub127,SN,16,pre,firstCheck,TimePressure,0.798
sub127,SN,18,pre,firstForage,Reward,-0.3849
sub127,SN,19,pre,firstForage,TimePressure,0.5226
sub127,SN,20,pre,firstCheck,Constant,0.4639
sub127,SN,21,pre,firstForage,Constant,-1.0792
sub127,SN,70,pre_plus_post,firstForage,Reward,-0.2315
sub127,SN,73,post,firstCheck,ThreatLevel,-0.4737
sub127,SN,74,pre_plus_post,firstCheck,ThreatLevel,-1.1196
sub127,SN,63,pre,firstForage_minus_firstCheck,Reward,-0.2172
sub127,ACC,1,post,firstCheck,Constant,2.2546
sub127,ACC,2,post,firstCheck,TimeSinceLastCheck,-0.5108
sub127,ACC,3,post,firstCheck,Proximity,0.4787
sub127,ACC,4,post,firstCheck,Reward,0.7963
sub127,ACC,5,post,firstForage,Constant,-0.8106
sub127,ACC,6,post,firstForage,TimeSinceLastCheck,1.0973
sub127,ACC,7,post,firstForage,Proximity,2.1562
sub127,ACC,8,post,firstForage,Reward,-1.1299
sub127,ACC,9,post,Hide,Constant,-1.0713
sub127,ACC,10,post,Hide,TimeSinceLastCheck,0.5144
sub127,ACC,11,post,Hide,Proximity,-0.6868
sub127,ACC,12,post,Hide,Reward,0.1429
sub127,ACC,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.7836
sub127,ACC,15,pre,firstCheck,Reward,0.0509
sub127,ACC,16,pre,firstCheck,TimePressure,0.8671
sub127,ACC,18,pre,firstForage,Reward,0.021
sub127,ACC,19,pre,firstForage,TimePressure,0.4408
sub127,ACC,20,pre,firstCheck,Constant,0.3434
sub127,ACC,21,pre,firstForage,Constant,-3.2653
sub127,ACC,70,pre_plus_post,firstForage,Reward,-0.8237
sub127,ACC,73,post,firstCheck,ThreatLevel,-0.948
sub127,ACC,74,pre_plus_post,firstCheck,ThreatLevel,-1.1922
sub127,ACC,63,pre,firstForage_minus_firstCheck,Reward,-0.0253
sub127,AI,1,post,firstCheck,Constant,2.1096
sub127,AI,2,post,firstCheck,TimeSinceLastCheck,0.3682
sub127,AI,3,post,firstCheck,Proximity,-0.2284
sub127,AI,4,post,firstCheck,Reward,0.776
sub127,AI,5,post,firstForage,Constant,-1.996
sub127,AI,6,post,firstForage,TimeSinceLastCheck,0.7317
sub127,AI,7,post,firstForage,Proximity,1.1598
sub127,AI,8,post,firstForage,Reward,-0.8614
sub127,AI,9,post,Hide,Constant,-0.3042
sub127,AI,10,post,Hide,TimeSinceLastCheck,-0.0766
sub127,AI,11,post,Hide,Proximity,-0.1945
sub127,AI,12,post,Hide,Reward,-0.1234
sub127,AI,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.6472
sub127,AI,15,pre,firstCheck,Reward,0.4704
sub127,AI,16,pre,firstCheck,TimePressure,0.9622
sub127,AI,18,pre,firstForage,Reward,-0.724
sub127,AI,19,pre,firstForage,TimePressure,1.1413
sub127,AI,20,pre,firstCheck,Constant,0.2698
sub127,AI,21,pre,firstForage,Constant,-2.8427
sub127,AI,70,pre_plus_post,firstForage,Reward,-1.0918
sub127,AI,73,post,firstCheck,ThreatLevel,-0.6547
sub127,AI,74,pre_plus_post,firstCheck,ThreatLevel,-0.8939
sub127,AI,63,pre,firstForage_minus_firstCheck,Reward,-0.768
sub127,Striatum,1,post,firstCheck,Constant,-0.0602
sub127,Striatum,2,post,firstCheck,TimeSinceLastCheck,0.5014
sub127,Striatum,3,post,firstCheck,Proximity,0.2496
sub127,Striatum,4,post,firstCheck,Reward,0.3025
sub127,Striatum,5,post,firstForage,Constant,0.382
sub127,Striatum,6,post,firstForage,TimeSinceLastCheck,0.263
sub127,Striatum,7,post,firstForage,Proximity,0.1983
sub127,Striatum,8,post,firstForage,Reward,0.2739
sub127,Striatum,9,post,Hide,Constant,-1.9879
sub127,Striatum,10,post,Hide,TimeSinceLastCheck,0.5777
sub127,Striatum,11,post,Hide,Proximity,-0.274
sub127,Striatum,12,post,Hide,Reward,-0.7832
sub127,Striatum,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.0272
sub127,Striatum,15,pre,firstCheck,Reward,0.0921
sub127,Striatum,16,pre,firstCheck,TimePressure,-0.2321
sub127,Striatum,18,pre,firstForage,Reward,0.2299
sub127,Striatum,19,pre,firstForage,TimePressure,-0.5243
sub127,Striatum,20,pre,firstCheck,Constant,-0.0697
sub127,Striatum,21,pre,firstForage,Constant,-1.22
sub127,Striatum,70,pre_plus_post,firstForage,Reward,0.3485
sub127,Striatum,73,post,firstCheck,ThreatLevel,-0.0677
sub127,Striatum,74,pre_plus_post,firstCheck,ThreatLevel,-0.0605
sub127,Striatum,63,pre,firstForage_minus_firstCheck,Reward,0.061
sub127,PAG,1,post,firstCheck,Constant,-0.2641
sub127,PAG,2,post,firstCheck,TimeSinceLastCheck,0.068
sub127,PAG,3,post,firstCheck,Proximity,-0.412
sub127,PAG,4,post,firstCheck,Reward,-0.4006
sub127,PAG,5,post,firstForage,Constant,-0.9992
sub127,PAG,6,post,firstForage,TimeSinceLastCheck,1.0769
sub127,PAG,7,post,firstForage,Proximity,0.2617
sub127,PAG,8,post,firstForage,Reward,-0.3848
sub127,PAG,9,post,Hide,Constant,0.2799
sub127,PAG,10,post,Hide,TimeSinceLastCheck,-0.6973
sub127,PAG,11,post,Hide,Proximity,-0.2335
sub127,PAG,12,post,Hide,Reward,0.0558
sub127,PAG,14,pre,SuccessfulFirstCheck,ThreatLevel,-1.2068
sub127,PAG,15,pre,firstCheck,Reward,0.3204
sub127,PAG,16,pre,firstCheck,TimePressure,-0.3696
sub127,PAG,18,pre,firstForage,Reward,-0.0539
sub127,PAG,19,pre,firstForage,TimePressure,1.7442
sub127,PAG,20,pre,firstCheck,Constant,-0.3725
sub127,PAG,21,pre,firstForage,Constant,-0.6621
sub127,PAG,70,pre_plus_post,firstForage,Reward,-0.3185
sub127,PAG,73,post,firstCheck,ThreatLevel,-0.3758
sub127,PAG,74,pre_plus_post,firstCheck,ThreatLevel,-1.1106
sub127,PAG,63,pre,firstForage_minus_firstCheck,Reward,-0.2671
sub127,SC,1,post,firstCheck,Constant,1.1013
sub127,SC,2,post,firstCheck,TimeSinceLastCheck,0.5775
sub127,SC,3,post,firstCheck,Proximity,-0.1123
sub127,SC,4,post,firstCheck,Reward,0.2678
sub127,SC,5,post,firstForage,Constant,-1.6877
sub127,SC,6,post,firstForage,TimeSinceLastCheck,1.8053
sub127,SC,7,post,firstForage,Proximity,-0.0691
sub127,SC,8,post,firstForage,Reward,-0.2638
sub127,SC,9,post,Hide,Constant,-1.88
