,Unnamed: 0,Phase,ActionType,TransitionType,RT,ParticipantID,envIndex,predatorTotal_currEnv,timeInCurrEnv,tpEpoch,noOfCones,predatorSpeed,timePressure,rewAvail_currTP,firstActionPostDisc,NForageBeforeCheck,NCheckBeforeForage
2123,0,Pre,check,Check-to-check,-195,sub222,24,1,3124,,3,10,0.24928,4,,,2
2124,0,Pre,check,Check-to-check,-185,sub222,24,1,2819,,3,10,0.22488,14,,,3
2125,0,Pre,check,Check-to-check,-36,sub222,24,1,7632,,3,10,0.33208,28,,,1
2126,0,Pre,check,Check-to-check,-88,sub222,24,1,7168,,3,10,0.29496,28,,,2
2127,0,Pre,check,Check-to-check,-193,sub222,24,1,6756,,3,10,0.262,30,,,3
2128,0,Pre,check,Check-to-check,-83,sub222,24,5,75759,,3,10,0.1,33,,,1
2129,0,Pre,check,Check-to-check,-184,sub222,24,5,75342,,3,10,0.50464,33,,,2
2130,0,Pre,check,Check-to-check,17,sub222,24,5,75026,,3,10,0.47936,22,,,3
2131,0,Pre,check,Check-to-check,-88,sub222,25,1,4538,,4,10,0.18176,13,,,1
2132,0,Pre,check,Check-to-check,-32,sub222,25,1,4126,,4,10,0.32936,13,,,2
2133,0,Pre,check,Check-to-check,-134,sub222,25,1,3658,,4,10,0.29192,13,,,3
2134,0,Pre,check,Check-to-check,-39,sub222,25,1,9118,,4,10,0.3664,25,,,1
2135,0,Pre,check,Check-to-check,-144,sub222,25,1,8657,,4,10,0.32952,11,,,2
2136,0,Pre,check,Check-to-check,-28,sub222,25,1,8301,,4,10,0.30104,11,,,3
2137,0,Pre,check,Check-to-check,-87,sub222,25,2,26988,,4,10,0.17296,55,,,1
2138,0,Pre,check,Check-to-check,-196,sub222,25,2,26575,,4,10,0.5244,55,,,2
2139,0,Pre,check,Check-to-check,-138,sub222,25,2,26271,,4,10,0.50008,55,,,3
2140,0,Pre,check,Check-to-check,-84,sub222,25,3,48275,,4,10,0.18528,33,,,1
2141,0,Pre,check,Check-to-check,-148,sub222,25,3,47859,,4,10,0.54616,38,,,2
2142,0,Pre,check,Check-to-check,-35,sub222,25,3,47507,,4,10,0.518,38,,,3
2143,0,Pre,check,Check-to-check,-43,sub222,26,1,6997,,3,10,0.14872,19,,,1
2144,0,Pre,check,Check-to-check,-90,sub222,26,1,6540,,3,10,0.52264,19,,,2
2145,0,Pre,check,Check-to-check,-233,sub222,26,1,6130,,3,10,0.48984,19,,,3
2146,0,Pre,check,Check-to-check,6,sub222,26,4,65146,,3,10,0.13112,31,,,1
2147,0,Pre,check,Check-to-check,-137,sub222,26,4,64640,,3,10,0.60936,31,,,2
2148,0,Pre,check,Check-to-check,-135,sub222,26,4,64277,,3,10,0.58032,31,,,3
2149,0,Pre,check,Check-to-check,386,sub224,0,3,62799,,4,20,0.4788,36,,,1
2150,0,Pre,check,Check-to-check,325,sub224,0,3,61913,,4,20,0.439422222,20,,,2
2151,0,Pre,check,Check-to-check,375,sub224,0,3,61088,,4,20,0.402755556,20,,,3
2152,0,Pre,check,Check-to-check,167,sub224,1,1,2933,,2,10,0.23408,85,,,1
2153,0,Pre,check,Check-to-check,166,sub224,1,2,26420,,2,10,0.59344,59,,,1
2154,0,Pre,check,Check-to-check,-79,sub224,1,4,62422,,2,10,0.07048,25,,,1
2155,0,Pre,check,Check-to-check,-40,sub224,1,4,62001,,2,10,0.4132,28,,,2
2156,0,Pre,check,Check-to-check,116,sub224,2,1,5144,,1,20,0.027377778,32,,,1
2157,0,Pre,check,Check-to-check,13,sub224,2,1,4528,,1,20,0.0228,17,,,2
2158,0,Pre,check,Check-to-check,-36,sub224,2,1,4015,,1,20,0.020622222,17,,,3
2159,0,Pre,check,Check-to-check,116,sub224,3,1,1695,,1,15,0.0352,32,,,1
2160,0,Pre,check,Check-to-check,67,sub224,3,4,69230,,1,15,0.0324,12,,,1
2161,0,Pre,check,Check-to-check,317,sub224,4,1,1751,,2,10,0.13944,15,,,1
2162,0,Pre,check,Check-to-check,74,sub224,4,2,22674,,2,10,0.45192,8,,,1
2163,0,Pre,check,Check-to-check,17,sub224,4,3,38456,,2,10,0.19376,12,,,1
2164,0,Pre,check,Check-to-check,14,sub224,4,3,37939,,2,10,0.1524,8,,,2
2165,0,Pre,check,Check-to-check,126,sub224,4,3,37425,,2,10,0.11128,8,,,3
2166,0,Pre,check,Check-to-check,124,sub224,4,4,55933,,2,10,0.39088,36,,,1
2167,0,Pre,check,Check-to-check,323,sub224,5,2,33067,,4,20,0.402666667,33,,,1
2168,0,Pre,check,Check-to-check,227,sub224,5,3,58774,,4,20,0.345733333,48,,,1
2169,0,Pre,check,Check-to-check,287,sub224,5,3,61839,,4,20,0.481955556,18,,,1
2170,0,Pre,check,Check-to-check,217,sub224,6,2,19402,,2,10,0.272,5,,,1
2171,0,Pre,check,Check-to-check,68,sub224,6,2,18685,,2,10,0.21464,16,,,2
2172,0,Pre,check,Check-to-check,73,sub224,6,2,18117,,2,10,0.1692,16,,,3
2173,0,Pre,check,Check-to-check,173,sub224,6,3,42305,,2,10,0.58352,32,,,1
2174,0,Pre,check,Check-to-check,-30,sub224,6,4,61670,,2,10,0.11552,36,,,1
2175,0,Pre,check,Check-to-check,-35,sub224,6,4,61200,,2,10,0.49552,36,,,2
2176,0,Pre,check,Check-to-check,9,sub224,6,4,60735,,2,10,0.45832,36,,,3
2177,0,Pre,check,Check-to-check,167,sub224,6,5,84405,,2,10,0.67264,24,,,1
2178,0,Pre,check,Check-to-check,74,sub224,7,3,33527,,1,10,0.04592,7,,,1
2179,0,Pre,check,Check-to-check,-134,sub224,7,4,53363,,1,10,0.02928,34,,,1
2180,0,Pre,check,Check-to-check,268,sub224,8,3,44555,,2,15,0.316457143,13,,,1
2181,0,Pre,check,Check-to-check,126,sub224,8,4,68459,,2,15,0.310914286,68,,,1
2182,0,Pre,check,Check-to-check,275,sub224,9,3,57301,,3,20,0.367422222,23,,,1
2183,0,Pre,check,Check-to-check,170,sub224,9,3,56526,,3,20,0.332977778,15,,,2
2184,0,Pre,check,Check-to-check,221,sub224,12,2,30956,,2,20,0.264266667,10,,,1
2185,0,Pre,check,Check-to-check,226,sub224,14,1,7710,,4,15,0.440114286,52,,,1
2186,0,Pre,check,Check-to-check,179,sub224,14,1,6984,,4,15,0.398628571,36,,,2
2187,0,Pre,check,Check-to-check,174,sub224,14,1,6305,,4,15,0.359828571,36,,,3
2188,0,Pre,check,Check-to-check,75,sub224,14,3,58936,,4,15,0.5088,35,,,1
2189,0,Pre,check,Check-to-check,17,sub224,14,3,58361,,4,15,0.475942857,35,,,2
2190,0,Pre,check,Check-to-check,116,sub224,14,3,57844,,4,15,0.4464,14,,,3
2191,0,Pre,check,Check-to-check,59,sub224,16,2,32360,,4,15,0.476685714,41,,,1
2192,0,Pre,check,Check-to-check,167,sub224,16,2,31801,,4,15,0.444742857,20,,,2
2193,0,Pre,check,Check-to-check,282,sub224,16,2,31134,,4,15,0.406628571,20,,,3
2194,0,Pre,check,Check-to-check,218,sub224,19,5,78619,,4,10,0.68832,26,,,1
2195,0,Pre,check,Check-to-check,167,sub224,19,5,77901,,4,10,0.63088,31,,,2
2196,0,Pre,check,Check-to-check,159,sub224,19,5,77234,,4,10,0.57752,31,,,3
2197,0,Pre,check,Check-to-check,15,sub224,21,1,6496,,3,10,0.1228,30,,,1
2198,0,Pre,check,Check-to-check,4,sub224,21,1,5981,,3,10,0.47784,18,,,2
2199,0,Pre,check,Check-to-check,16,sub224,21,1,5477,,3,10,0.43752,18,,,3
2200,0,Pre,check,Check-to-check,7,sub224,21,5,77156,,3,10,0.654,22,,,1
2201,0,Pre,check,Check-to-check,111,sub224,21,5,76649,,3,10,0.61344,17,,,2
2202,0,Pre,check,Check-to-check,-27,sub224,22,4,59880,,1,10,0.03784,12,,,1
2203,0,Pre,check,Check-to-check,68,sub224,23,1,8509,,1,20,0.025244444,29,,,1
2204,0,Pre,check,Check-to-check,21,sub224,24,1,9080,,3,10,0.72576,18,,,1
2205,0,Pre,check,Check-to-check,17,sub224,24,1,8559,,3,10,0.68408,9,,,2
2206,0,Pre,check,Check-to-check,25,sub224,24,4,67451,,3,10,0.83416,25,,,1
2207,0,Pre,check,Check-to-check,159,sub224,24,4,66926,,3,10,0.79216,41,,,2
2208,0,Pre,check,Check-to-check,-139,sub224,24,4,66267,,3,10,0.73944,41,,,3
2209,0,Pre,check,Check-to-check,73,sub224,25,1,7705,,4,10,0.61568,16,,,1
2210,0,Pre,check,Check-to-check,17,sub224,25,1,7132,,4,10,0.56984,16,,,2
2211,0,Pre,check,Check-to-check,-28,sub224,25,1,6615,,4,10,0.52848,11,,,3
2212,0,Pre,check,Check-to-check,169,sub224,25,2,28785,,4,10,0.70256,40,,,1
2213,0,Pre,check,Check-to-check,222,sub224,25,2,28116,,4,10,0.64904,40,,,2
2214,0,Pre,check,Check-to-check,177,sub224,25,2,27394,,4,10,0.59128,35,,,3
2215,0,Pre,check,Check-to-check,20,sub224,25,5,83968,,4,10,0.638,43,,,1
2216,0,Pre,check,Check-to-check,71,sub224,25,5,83448,,4,10,0.5964,43,,,2
2217,0,Pre,check,Check-to-check,68,sub224,25,5,82877,,4,10,0.55072,38,,,3
2218,0,Pre,check,Check-to-check,183,sub224,26,1,9690,,2,15,0.553371429,64,,,1
2219,0,Pre,check,Check-to-check,118,sub224,26,2,34978,,2,15,0.458,13,,,1
2220,0,Pre,check,Check-to-check,16,sub224,26,4,80300,,2,15,0.419428571,35,,,1
2221,0,Pre,check,Check-to-check,-35,sub224,26,4,79784,,2,15,0.389942857,32,,,2
2222,0,Pre,check,Check-to-check,119,sub228,0,1,2714,,4,20,0.120133333,29,,,1
2223,0,Pre,check,Check-to-check,-128,sub228,0,1,2095,,4,20,0.092622222,29,,,2
2224,0,Pre,check,Check-to-check,-48,sub228,0,1,1723,,4,20,0.076088889,18,,,3
2225,0,Pre,check,Check-to-check,-183,sub228,0,1,4990,,4,20,0.165288889,90,,,1
2226,0,Pre,check,Check-to-check,12,sub228,0,1,4673,,4,20,0.1512,90,,,2
2227,0,Pre,check,Check-to-check,-96,sub228,0,2,31276,,4,20,0.145155556,39,,,1
2228,0,Pre,check,Check-to-check,22,sub228,0,2,30872,,4,20,0.1272,9,,,2
2229,0,Pre,check,Check-to-check,-92,sub228,0,2,30350,,4,20,0.104,9,,,3
2230,0,Pre,check,Check-to-check,-39,sub228,0,3,53740,,4,20,0.0768,2,,,1
2231,0,Pre,check,Check-to-check,-183,sub228,0,3,53279,,4,20,0.056311111,2,,,2
2232,0,Pre,check,Check-to-check,232,sub228,0,3,52962,,4,20,0.042222222,25,,,3
2233,0,Pre,check,Check-to-check,-187,sub228,0,3,57564,,4,20,0.246755556,73,,,1
2234,0,Pre,check,Check-to-check,-38,sub228,0,3,57251,,4,20,0.232844444,73,,,2
2235,0,Pre,check,Check-to-check,-40,sub228,0,3,56789,,4,20,0.212311111,11,,,3
2236,0,Pre,check,Check-to-check,-189,sub228,0,3,60099,,4,20,0.349733333,4,,,1
2237,0,Pre,check,Check-to-check,-143,sub228,0,3,59788,,4,20,0.335911111,45,,,2
2238,0,Pre,check,Check-to-check,-249,sub228,0,3,59431,,4,20,0.320044444,45,,,3
2239,0,Pre,check,Check-to-check,-89,sub228,0,3,63549,,4,20,0.183022222,46,,,1
2240,0,Pre,check,Check-to-check,-143,sub228,0,3,63138,,4,20,0.4848,46,,,2
2241,0,Pre,check,Check-to-check,66,sub228,0,3,62781,,4,20,0.468933333,36,,,3
2242,0,Pre,check,Check-to-check,-133,sub228,1,2,24856,,2,10,0.1424,69,,,1
2243,0,Pre,check,Check-to-check,-31,sub228,1,2,24489,,2,10,0.43888,69,,,2
2244,0,Pre,check,Check-to-check,-186,sub228,1,2,24020,,2,10,0.40136,78,,,3
2245,0,Pre,check,Check-to-check,-76,sub228,1,3,41546,,2,10,0.04392,30,,,1
2246,0,Pre,check,Check-to-check,-136,sub228,1,4,60225,,2,10,0.33104,25,,,1
2247,0,Pre,check,Check-to-check,65,sub228,1,4,59861,,2,10,0.30808,28,,,2
2248,0,Pre,check,Check-to-check,-134,sub228,1,4,59296,,2,10,0.26288,28,,,3
2250,0,Pre,check,Check-to-check,17,sub228,2,2,28253,,3,20,0.144266667,65,,,1
2251,0,Pre,check,Check-to-check,80,sub228,2,2,27736,,3,20,0.121288889,34,,,2
2252,0,Pre,check,Check-to-check,269,sub228,2,2,27156,,3,20,0.095511111,34,,,3
2253,0,Pre,check,Check-to-check,16,sub228,2,3,52304,,3,20,0.146622222,2,,,1
2254,0,Pre,check,Check-to-check,68,sub228,2,3,51788,,3,20,0.123688889,15,,,2
2255,0,Pre,check,Check-to-check,73,sub228,2,3,51220,,3,20,0.098444444,15,,,3
2256,0,Pre,check,Check-to-check,258,sub228,3,1,766,,1,20,0.033688889,20,,,1
2257,0,Pre,check,Check-to-check,-143,sub228,3,1,5257,,1,20,0.015866667,25,,,1
2258,0,Pre,check,Check-to-check,-90,sub228,3,1,4900,,1,20,0.018222222,23,,,2
2259,0,Pre,check,Check-to-check,-32,sub228,3,2,34297,,1,20,0.0208,46,,,1
2260,0,Pre,check,Check-to-check,125,sub228,3,2,33829,,1,20,0.027777778,25,,,2
2261,0,Pre,check,Check-to-check,-35,sub228,3,2,33204,,1,20,0.020666667,25,,,3
2263,0,Pre,check,Check-to-check,18,sub228,3,3,63968,,1,20,0.023022222,30,,,2
2264,0,Pre,check,Check-to-check,18,sub228,4,1,2545,,3,15,0.097885714,31,,,1
2265,0,Pre,check,Check-to-check,-34,sub228,4,1,2027,,3,15,0.115314286,31,,,2
2266,0,Pre,check,Check-to-check,-136,sub228,4,1,1561,,3,15,0.088685714,25,,,3
2267,0,Pre,check,Check-to-check,-33,sub228,4,1,8712,,3,15,0.3524,37,,,1
2268,0,Pre,check,Check-to-check,-83,sub228,4,1,8245,,3,15,0.325714286,37,,,2
2269,0,Pre,check,Check-to-check,-35,sub228,4,1,7828,,3,15,0.301885714,47,,,3
2270,0,Pre,check,Check-to-check,8,sub228,4,3,49651,,3,15,0.311428571,18,,,1
2271,0,Pre,check,Check-to-check,-42,sub228,4,3,49143,,3,15,0.2924,18,,,2
2272,0,Pre,check,Check-to-check,-91,sub228,4,3,48685,,3,15,0.266228571,11,,,3
2273,0,Pre,check,Check-to-check,-86,sub228,5,1,1600,,2,20,0.039288889,17,,,1
2274,0,Pre,check,Check-to-check,-30,sub228,5,1,1186,,2,20,0.052355556,17,,,2
2275,0,Pre,check,Check-to-check,72,sub228,5,2,31176,,2,20,0.274266667,54,,,1
2276,0,Pre,check,Check-to-check,278,sub228,5,2,30604,,2,20,0.248844444,50,,,2
2277,0,Pre,check,Check-to-check,234,sub228,5,3,59066,,2,20,0.135911111,17,,,1
2278,0,Pre,check,Check-to-check,64,sub228,5,3,58332,,2,20,0.103288889,26,,,2
2279,0,Pre,check,Check-to-check,10,sub228,5,3,57768,,2,20,0.078222222,29,,,3
2280,0,Pre,check,Check-to-check,-45,sub228,6,1,1848,,3,10,0.14712,19,,,1
2281,0,Pre,check,Check-to-check,333,sub228,6,1,1393,,3,10,0.11072,19,,,2
2282,0,Pre,check,Check-to-check,282,sub228,6,1,5744,,3,10,0.41472,24,,,1
2283,0,Pre,check,Check-to-check,123,sub228,6,1,4962,,3,10,0.35216,41,,,2
2284,0,Pre,check,Check-to-check,-23,sub228,6,1,4339,,3,10,0.30232,41,,,3
2285,0,Pre,check,Check-to-check,-84,sub228,6,2,26364,,3,10,0.42272,40,,,1
2286,0,Pre,check,Check-to-check,17,sub228,6,2,25948,,3,10,0.39552,39,,,2
2287,0,Pre,check,Check-to-check,-33,sub228,6,2,25431,,3,10,0.35416,39,,,3
2288,0,Pre,check,Check-to-check,-32,sub228,6,3,44076,,3,10,0.31808,28,,,1
2289,0,Pre,check,Check-to-check,-42,sub228,6,3,43608,,3,10,0.28864,15,,,2
2290,0,Pre,check,Check-to-check,-42,sub228,6,3,43150,,3,10,0.252,15,,,3
2291,0,Pre,check,Check-to-check,-33,sub228,6,4,61060,,3,10,0.2912,35,,,1
2292,0,Pre,check,Check-to-check,-86,sub228,6,4,60593,,3,10,0.28664,35,,,2
2293,0,Pre,check,Check-to-check,-34,sub228,6,4,60179,,3,10,0.25352,35,,,3
2294,0,Pre,check,Check-to-check,-79,sub228,6,4,67358,,3,10,0.50384,25,,,1
2295,0,Pre,check,Check-to-check,-33,sub228,6,4,66937,,3,10,0.47016,41,,,2
2296,0,Pre,check,Check-to-check,-84,sub228,6,4,66470,,3,10,0.4328,41,,,3
2297,0,Pre,check,Check-to-check,69,sub228,6,5,82319,,3,10,0.26424,32,,,1
2298,0,Pre,check,Check-to-check,70,sub228,6,5,81750,,3,10,0.21872,43,,,2
2299,0,Pre,check,Check-to-check,31,sub228,6,5,81180,,3,10,0.17312,43,,,3
2300,0,Pre,check,Check-to-check,-91,sub228,7,2,14563,,1,10,0.03272,30,,,1
2301,0,Pre,check,Check-to-check,-142,sub228,7,3,30173,,1,10,0.02864,10,,,1
2302,0,Pre,check,Check-to-check,-134,sub228,7,3,29815,,1,10,0.02928,7,,,2
2303,0,Pre,check,Check-to-check,-134,sub228,7,3,29449,,1,10,0.02928,7,,,3
2304,0,Pre,check,Check-to-check,116,sub228,7,4,49601,,1,10,0.04928,40,,,1
2305,0,Pre,check,Check-to-check,-28,sub228,7,4,48985,,1,10,0.03776,23,,,2
2306,0,Pre,check,Check-to-check,223,sub228,7,6,83397,,1,10,0.05784,32,,,1
2307,0,Pre,check,Check-to-check,-149,sub228,8,1,2306,,3,15,0.1,32,,,1
2308,0,Pre,check,Check-to-check,17,sub228,8,1,1955,,3,15,0.111257143,32,,,2
2309,0,Pre,check,Check-to-check,-91,sub228,8,1,1438,,3,15,0.081714286,32,,,3
2310,0,Pre,check,Check-to-check,-90,sub228,8,1,8199,,3,15,0.336742857,43,,,1
2311,0,Pre,check,Check-to-check,-38,sub228,8,1,7789,,3,15,0.413314286,45,,,2
2312,0,Pre,check,Check-to-check,-30,sub228,8,1,7327,,3,15,0.386914286,45,,,3
2313,0,Pre,check,Check-to-check,-92,sub228,8,2,26534,,3,15,0.086628571,19,,,1
2314,0,Pre,check,Check-to-check,-99,sub228,8,2,26126,,3,15,0.063314286,19,,,2
2315,0,Pre,check,Check-to-check,-142,sub228,8,2,25725,,3,15,0.0404,20,,,3
2316,0,Pre,check,Check-to-check,17,sub228,8,3,50270,,3,15,0.357257143,72,,,1
2317,0,Pre,check,Check-to-check,67,sub228,8,3,49753,,3,15,0.327714286,79,,,2
2318,0,Pre,check,Check-to-check,274,sub228,8,3,49186,,3,15,0.295314286,79,,,3
2319,0,Pre,check,Check-to-check,-86,sub228,8,4,71239,,3,15,0.114628571,20,,,1
2320,0,Pre,check,Check-to-check,-142,sub228,8,4,70825,,3,15,0.1604,17,,,2
2321,0,Pre,check,Check-to-check,17,sub228,8,4,70467,,3,15,0.139942857,17,,,3
2322,0,Pre,check,Check-to-check,-90,sub228,8,4,76950,,3,15,0.326342857,16,,,1
2323,0,Pre,check,Check-to-check,-94,sub228,8,4,76540,,3,15,0.302914286,16,,,2
2324,0,Pre,check,Check-to-check,-39,sub228,8,4,76134,,3,15,0.279714286,16,,,3
2325,0,Pre,check,Check-to-check,-133,sub228,9,1,2935,,4,10,0.19008,25,,,1
2326,0,Pre,check,Check-to-check,-91,sub228,9,1,2568,,4,10,0.20472,25,,,2
2327,0,Pre,check,Check-to-check,-26,sub228,9,1,2159,,4,10,0.172,25,,,3
2328,0,Pre,check,Check-to-check,-143,sub228,9,2,22180,,4,10,0.26328,43,,,1
2329,0,Pre,check,Check-to-check,-139,sub228,9,2,21823,,4,10,0.62464,35,,,2
2330,0,Pre,check,Check-to-check,-86,sub228,9,2,21462,,4,10,0.59576,35,,,3
2331,0,Pre,check,Check-to-check,-85,sub228,9,3,43523,,4,10,0.41384,24,,,1
2332,0,Pre,check,Check-to-check,-142,sub228,9,3,43108,,4,10,0.56752,24,,,2
2333,0,Pre,check,Check-to-check,-48,sub228,9,3,42750,,4,10,0.53888,25,,,3
2334,0,Pre,check,Check-to-check,-96,sub228,9,5,75881,,4,10,0.23016,39,,,1
2335,0,Pre,check,Check-to-check,-93,sub228,9,5,75477,,4,10,0.43504,39,,,2
2336,0,Pre,check,Check-to-check,-77,sub228,9,5,75070,,4,10,0.40248,39,,,3
2337,0,Pre,check,Check-to-check,-140,sub228,10,1,929,,4,20,0.040933333,20,,,1
2338,0,Pre,check,Check-to-check,-144,sub228,10,2,31624,,4,20,0.153911111,8,,,1
2339,0,Pre,check,Check-to-check,-90,sub228,10,2,31268,,4,20,0.322044444,8,,,2
2340,0,Pre,check,Check-to-check,-90,sub228,10,2,30858,,4,20,0.303822222,5,,,3
2341,0,Pre,check,Check-to-check,-135,sub228,11,1,2881,,4,10,0.18952,11,,,1
2342,0,Pre,check,Check-to-check,-34,sub228,11,1,2516,,4,10,0.20048,11,,,2
2343,0,Pre,check,Check-to-check,-141,sub228,11,1,2050,,4,10,0.1632,11,,,3
2344,0,Pre,check,Check-to-check,215,sub228,11,1,8799,,4,10,0.47344,11,,,1
2345,0,Pre,check,Check-to-check,9,sub228,11,1,8084,,4,10,0.60576,11,,,2
2346,0,Pre,check,Check-to-check,173,sub228,11,1,7575,,4,10,0.56504,16,,,3
2347,0,Pre,check,Check-to-check,-134,sub228,11,2,27928,,4,10,0.27432,35,,,1
2348,0,Pre,check,Check-to-check,-29,sub228,11,2,27562,,4,10,0.60312,35,,,2
2349,0,Pre,check,Check-to-check,-138,sub228,11,2,27091,,4,10,0.56544,35,,,3
2350,0,Pre,check,Check-to-check,-27,sub228,11,3,47222,,4,10,0.30464,38,,,1
2351,0,Pre,check,Check-to-check,-33,sub228,11,3,46749,,4,10,0.2668,31,,,2
2352,0,Pre,check,Check-to-check,-138,sub228,11,3,46282,,4,10,0.42096,31,,,3
2353,0,Pre,check,Check-to-check,-93,sub228,11,4,64901,,4,10,0.27608,12,,,1
2354,0,Pre,check,Check-to-check,-91,sub228,11,4,64494,,4,10,0.43704,12,,,2
2355,0,Pre,check,Check-to-check,-91,sub228,11,4,64085,,4,10,0.40432,12,,,3
2356,0,Pre,check,Check-to-check,-98,sub228,11,5,80654,,4,10,0.36936,62,,,1
2357,0,Pre,check,Check-to-check,-78,sub228,11,5,80252,,4,10,0.3372,62,,,2
2358,0,Pre,check,Check-to-check,-89,sub228,11,5,79830,,4,10,0.30344,49,,,3
2359,0,Pre,check,Check-to-check,-149,sub228,12,1,2047,,3,10,0.11872,14,,,1
2360,0,Pre,check,Check-to-check,-84,sub228,12,1,1696,,3,10,0.13496,15,,,2
2361,0,Pre,check,Check-to-check,-141,sub228,12,1,1280,,3,10,0.10168,15,,,3
2362,0,Pre,check,Check-to-check,-134,sub228,12,1,6114,,3,10,0.32536,30,,,1
2363,0,Pre,check,Check-to-check,-87,sub228,12,1,5748,,3,10,0.29608,18,,,2
2364,0,Pre,check,Check-to-check,-94,sub228,12,1,5335,,3,10,0.26304,18,,,3
2365,0,Pre,check,Check-to-check,-89,sub228,12,3,43299,,3,10,0.40032,30,,,1
2366,0,Pre,check,Check-to-check,-145,sub228,12,3,42888,,3,10,0.36744,32,,,2
2367,0,Pre,check,Check-to-check,-32,sub228,12,3,42533,,3,10,0.43952,32,,,3
2368,0,Pre,check,Check-to-check,-137,sub228,12,4,59036,,3,10,0.1944,31,,,1
2369,0,Pre,check,Check-to-check,-90,sub228,12,4,58673,,3,10,0.45,31,,,2
2370,0,Pre,check,Check-to-check,-135,sub228,12,4,58263,,3,10,0.4172,31,,,3
2371,0,Pre,check,Check-to-check,-143,sub228,12,5,74350,,3,10,0.19592,22,,,1
2372,0,Pre,check,Check-to-check,-90,sub228,12,5,73993,,3,10,0.3952,9,,,2
2373,0,Pre,check,Check-to-check,-92,sub228,12,5,73583,,3,10,0.3624,9,,,3
2374,0,Pre,check,Check-to-check,-135,sub228,13,1,1349,,2,20,0.0348,39,,,1
2375,0,Pre,check,Check-to-check,-82,sub228,13,1,984,,2,20,0.043422222,20,,,2
2376,0,Pre,check,Check-to-check,-86,sub228,13,2,31721,,2,20,0.089822222,13,,,1
2377,0,Pre,check,Check-to-check,-39,sub228,13,2,31307,,2,20,0.2792,13,,,2
2378,0,Pre,check,Check-to-check,-78,sub228,13,2,30846,,2,20,0.258711111,10,,,3
2379,0,Pre,check,Check-to-check,218,sub228,14,2,24076,,1,15,0.041028571,23,,,1
2380,0,Pre,check,Check-to-check,329,sub228,14,2,28277,,1,15,0.047371429,15,,,1
2381,0,Pre,check,Check-to-check,221,sub228,14,4,72475,,1,15,0.0412,21,,,1
2382,0,Pre,check,Check-to-check,17,sub228,14,4,76487,,1,15,0.029542857,21,,,1
2383,0,Pre,check,Check-to-check,17,sub228,15,1,1239,,2,15,0.0704,40,,,1
2384,0,Pre,check,Check-to-check,24,sub228,15,1,6264,,2,15,0.119428571,46,,,1
2385,0,Pre,check,Check-to-check,-34,sub228,15,1,5740,,2,15,0.286742857,49,,,2
2386,0,Pre,check,Check-to-check,-35,sub228,15,1,5274,,2,15,0.260114286,49,,,3
2387,0,Pre,check,Check-to-check,-98,sub228,15,2,33712,,2,15,0.082342857,29,,,1
2388,0,Pre,check,Check-to-check,-33,sub228,15,2,33310,,2,15,0.416514286,29,,,2
2389,0,Pre,check,Check-to-check,72,sub228,15,2,32843,,2,15,0.389828571,13,,,3
2390,0,Pre,check,Check-to-check,-85,sub228,15,4,78446,,2,15,0.111828571,35,,,1
2391,0,Pre,check,Check-to-check,-38,sub228,15,4,78031,,2,15,0.342114286,32,,,2
2392,0,Pre,check,Check-to-check,-32,sub228,15,4,77569,,2,15,0.315714286,32,,,3
2393,0,Pre,check,Check-to-check,-142,sub228,16,1,1288,,2,15,0.044228571,33,,,1
2394,0,Pre,check,Check-to-check,-84,sub228,16,1,930,,2,15,0.052685714,30,,,2
2395,0,Pre,check,Check-to-check,-87,sub228,16,3,44750,,2,15,0.074457143,13,,,1
2396,0,Pre,check,Check-to-check,-30,sub228,16,3,44337,,2,15,0.303714286,13,,,2
2397,0,Pre,check,Check-to-check,-80,sub228,16,3,43867,,2,15,0.276857143,16,,,3
2398,0,Pre,check,Check-to-check,-96,sub228,16,4,70453,,2,15,0.101314286,61,,,1
2399,0,Pre,check,Check-to-check,-26,sub228,16,4,70049,,2,15,0.401542857,58,,,2
2400,0,Pre,check,Check-to-check,-241,sub228,16,4,69575,,2,15,0.374457143,58,,,3
2401,0,Pre,check,Check-to-check,-143,sub228,17,1,865,,4,20,0.038088889,20,,,1
2402,0,Pre,check,Check-to-check,-144,sub228,17,3,58831,,4,20,0.136755556,48,,,1
2403,0,Pre,check,Check-to-check,-140,sub228,17,3,58475,,4,20,0.330888889,48,,,2
2404,0,Pre,check,Check-to-check,-143,sub228,17,3,58115,,4,20,0.314888889,48,,,3
2405,0,Pre,check,Check-to-check,-37,sub228,17,3,64858,,4,20,0.404622222,67,,,1
2407,0,Pre,check,Check-to-check,-34,sub228,18,2,21420,,1,15,0.026628571,24,,,1
2408,0,Pre,check,Check-to-check,66,sub228,18,2,20954,,1,15,0.032342857,34,,,2
2409,0,Pre,check,Check-to-check,70,sub228,18,3,42986,,1,15,0.032571429,9,,,1
2410,0,Pre,check,Check-to-check,72,sub228,18,4,68133,,1,15,0.032685714,11,,,1
2411,0,Pre,check,Check-to-check,370,sub228,19,2,33368,,3,20,0.371244444,19,,,1
2412,0,Pre,check,Check-to-check,381,sub228,19,2,32498,,3,20,0.332577778,24,,,2
2413,0,Pre,check,Check-to-check,66,sub228,19,2,31617,,3,20,0.293422222,19,,,3
2414,0,Pre,check,Check-to-check,266,sub228,20,1,1475,,2,10,0.1172,20,,,1
